n,Resultado,Tempo_Relogio(ms),Tempo_CPU_Usuario(ms),Tempo_CPU_Sistema(ms)
3600,Iteracao 3600,0.017976,0.0167,0.0168
3601,Iteracao 3601,0.001932,0.0017,0.0017
3602,Iteracao 3602,0.006895,0.0065,0.0064
3603,Iteracao 3603,0.010283,0.0096,0.0096
3604,Iteracao 3604,0.001629,0.0015,0.0015
3605,Iteracao 3605,0.019401,0.018,0.0181
3606,Iteracao 3606,0.013735,0.0128,0.0128
3607,Iteracao 3607,0.006873,0.0064,0.0064
3608,Iteracao 3608,0.009204,0.0085,0.0086
3609,Iteracao 3609,0.003065,0.0029,0.0028
3610,Iteracao 3610,0.001715,0.0016,0.0015
3611,Iteracao 3611,0.005126,0.0048,0.0048
3612,Iteracao 3612,0.00711,0.0067,0.0066
3613,Iteracao 3613,0.024363,0.0226,0.0227
3614,Iteracao 3614,0.006765,0.0063,0.0063
3615,Iteracao 3615,0.007143,0.0066,0.0067
3616,Iteracao 3616,0.008298,0.0077,0.0077
3617,Iteracao 3617,0.006765,0.0063,0.0063
3618,Iteracao 3618,0.001748,0.0016,0.0016
3619,Iteracao 3619,0.006722,0.0063,0.0063
3620,Iteracao 3620,0.007931,0.0073,0.0074
3621,Iteracao 3621,0.001705,0.0015,0.0015
3622,Iteracao 3622,0.002482,0.0023,0.0022
3623,Iteracao 3623,0.013854,0.0129,0.0129
3624,Iteracao 3624,0.001684,0.0015,0.0015
3625,Iteracao 3625,0.013617,0.0127,0.0127
3626,Iteracao 3626,0.006971,0.0065,0.0065
3627,Iteracao 3627,0.007337,0.0069,0.0068
3628,Iteracao 3628,0.006798,0.0063,0.0064
3629,Iteracao 3629,0.001564,0.0014,0.0014
3630,Iteracao 3630,0.006733,0.0063,0.0062
3631,Iteracao 3631,0.002093,0.002,0.0019
3632,Iteracao 3632,0.008093,0.0076,0.0075
3633,Iteracao 3633,0.007218,0.0067,0.0067
3634,Iteracao 3634,0.003086,0.0028,0.0029
3635,Iteracao 3635,0.006798,0.0064,0.0063
3636,Iteracao 3636,0.001618,0.0015,0.0014
3637,Iteracao 3637,0.003172,0.003,0.0029
3638,Iteracao 3638,0.002514,0.0024,0.0023
3639,Iteracao 3639,0.001781,0.0016,0.0017
3640,Iteracao 3640,0.001662,0.0015,0.0015
3641,Iteracao 3641,0.001629,0.0015,0.0014
3642,Iteracao 3642,0.002319,0.0021,0.0021
3643,Iteracao 3643,0.001781,0.0017,0.0016
3644,Iteracao 3644,0.00696,0.0065,0.0065
3645,Iteracao 3645,0.001877,0.0017,0.0017
3646,Iteracao 3646,0.002794,0.0026,0.0026
3647,Iteracao 3647,0.006819,0.0064,0.0064
3648,Iteracao 3648,0.007164,0.0067,0.0067
3649,Iteracao 3649,0.002773,0.0026,0.0026
3650,Iteracao 3650,0.006722,0.0062,0.0063
3651,Iteracao 3651,0.001554,0.0014,0.0014
3652,Iteracao 3652,0.006808,0.0063,0.0064
3653,Iteracao 3653,0.001834,0.0017,0.0017
3654,Iteracao 3654,0.002881,0.0026,0.0026
3655,Iteracao 3655,0.001684,0.0015,0.0015
3656,Iteracao 3656,0.011998,0.0112,0.0112
3657,Iteracao 3657,0.002147,0.002,0.002
3658,Iteracao 3658,0.001813,0.0017,0.0016
3659,Iteracao 3659,0.001597,0.0014,0.0014
3660,Iteracao 3660,0.00192,0.0018,0.0018
3661,Iteracao 3661,0.001835,0.0016,0.0017
3662,Iteracao 3662,0.001608,0.0015,0.0014
3663,Iteracao 3663,0.001651,0.0015,0.0015
3664,Iteracao 3664,0.001856,0.0017,0.0017
3665,Iteracao 3665,0.00178,0.0016,0.0016
3666,Iteracao 3666,0.001619,0.0014,0.0015
3667,Iteracao 3667,0.00683,0.0064,0.0063
3668,Iteracao 3668,0.001759,0.0016,0.0016
3669,Iteracao 3669,0.007122,0.0066,0.0066
3670,Iteracao 3670,0.007154,0.0067,0.0066
3671,Iteracao 3671,0.00164,0.0015,0.0015
3672,Iteracao 3672,0.002277,0.0021,0.0021
3673,Iteracao 3673,0.001737,0.0016,0.0016
3674,Iteracao 3674,0.001921,0.0017,0.0017
3675,Iteracao 3675,0.001921,0.0018,0.0018
3676,Iteracao 3676,0.006711,0.0063,0.0062
3677,Iteracao 3677,0.001975,0.0019,0.0018
3678,Iteracao 3678,0.001683,0.0016,0.0015
3679,Iteracao 3679,0.001888,0.0018,0.0017
3680,Iteracao 3680,0.001629,0.0015,0.0014
3681,Iteracao 3681,0.001597,0.0014,0.0014
3682,Iteracao 3682,0.004521,0.0042,0.0042
3683,Iteracao 3683,0.002935,0.0027,0.0026
3684,Iteracao 3684,0.006852,0.0064,0.0064
3685,Iteracao 3685,0.002763,0.0025,0.0025
3686,Iteracao 3686,0.006668,0.0063,0.0062
3687,Iteracao 3687,0.00669,0.0062,0.0063
3688,Iteracao 3688,0.00233,0.0021,0.0021
3689,Iteracao 3689,0.002071,0.0019,0.0018
3690,Iteracao 3690,0.00273,0.0026,0.0025
3691,Iteracao 3691,0.003831,0.0036,0.0035
3692,Iteracao 3692,0.007241,0.0068,0.0067
3693,Iteracao 3693,0.012743,0.0119,0.0118
3694,Iteracao 3694,0.002363,0.0022,0.0021
3695,Iteracao 3695,0.002363,0.0021,0.0022
3696,Iteracao 3696,0.002158,0.002,0.002
3697,Iteracao 3697,0.002115,0.002,0.0019
3698,Iteracao 3698,0.001813,0.0017,0.0016
3699,Iteracao 3699,0.004079,0.0038,0.0038
3700,Iteracao 3700,0.006754,0.0063,0.0063
3701,Iteracao 3701,0.017512,0.0163,0.0163
3702,Iteracao 3702,0.002643,0.0024,0.0024
3703,Iteracao 3703,0.001683,0.0015,0.0015
3704,Iteracao 3704,0.007769,0.0072,0.0072
3705,Iteracao 3705,0.001823,0.0017,0.0017
3706,Iteracao 3706,0.002093,0.002,0.0019
3707,Iteracao 3707,0.003065,0.0028,0.0028
3708,Iteracao 3708,0.003151,0.0029,0.0029
3709,Iteracao 3709,0.006712,0.0062,0.0063
3710,Iteracao 3710,0.001835,0.0016,0.0017
3711,Iteracao 3711,0.001662,0.0015,0.0015
3712,Iteracao 3712,0.001543,0.0014,0.0014
3713,Iteracao 3713,0.002428,0.0022,0.0022
3714,Iteracao 3714,0.00164,0.0016,0.0015
3715,Iteracao 3715,0.004057,0.0038,0.0037
3716,Iteracao 3716,0.001586,0.0015,0.0014
3717,Iteracao 3717,0.006797,0.0063,0.0063
3718,Iteracao 3718,0.012958,0.012,0.0121
3719,Iteracao 3719,0.001834,0.0017,0.0017
3720,Iteracao 3720,0.001781,0.0017,0.0017
3721,Iteracao 3721,0.002504,0.0023,0.0022
3722,Iteracao 3722,0.002201,0.002,0.0021
3723,Iteracao 3723,0.007294,0.0068,0.0069
3724,Iteracao 3724,0.001791,0.0017,0.0016
3725,Iteracao 3725,0.002643,0.0024,0.0025
3726,Iteracao 3726,0.002223,0.002,0.002
3727,Iteracao 3727,0.002752,0.0025,0.0026
3728,Iteracao 3728,0.00669,0.0062,0.0063
3729,Iteracao 3729,0.001738,0.0016,0.0016
3730,Iteracao 3730,0.001759,0.0016,0.0016
3731,Iteracao 3731,0.001932,0.0018,0.0018
3732,Iteracao 3732,0.001985,0.0018,0.0018
3733,Iteracao 3733,0.002666,0.0025,0.0025
3734,Iteracao 3734,0.002298,0.0022,0.0021
3735,Iteracao 3735,0.001597,0.0015,0.0015
3736,Iteracao 3736,0.00287,0.0026,0.0026
3737,Iteracao 3737,0.006571,0.0062,0.0061
3738,Iteracao 3738,0.001651,0.0015,0.0014
3739,Iteracao 3739,0.001564,0.0015,0.0014
3740,Iteracao 3740,0.002752,0.0026,0.0025
3741,Iteracao 3741,0.006701,0.0062,0.0063
3742,Iteracao 3742,0.006593,0.0061,0.0062
3743,Iteracao 3743,0.003744,0.0034,0.0034
3744,Iteracao 3744,0.001996,0.0018,0.0018
3745,Iteracao 3745,0.001554,0.0014,0.0014
3746,Iteracao 3746,0.002029,0.0019,0.0018
3747,Iteracao 3747,0.008082,0.0075,0.0076
3748,Iteracao 3748,0.001715,0.0016,0.0015
3749,Iteracao 3749,0.002373,0.0022,0.0022
3750,Iteracao 3750,0.006744,0.0063,0.0062
3751,Iteracao 3751,0.002287,0.0021,0.002
3752,Iteracao 3752,0.004737,0.0044,0.0044
3753,Iteracao 3753,0.017761,0.0165,0.0165
3754,Iteracao 3754,0.00779,0.0072,0.0073
3755,Iteracao 3755,0.001564,0.0014,0.0014
3756,Iteracao 3756,0.001597,0.0015,0.0015
3757,Iteracao 3757,0.012397,0.0116,0.0115
3758,Iteracao 3758,0.002125,0.0019,0.002
3759,Iteracao 3759,0.004392,0.004,0.0041
3760,Iteracao 3760,0.024612,0.0229,0.0229
3761,Iteracao 3761,0.057532,0.0541,0.0544
3762,Iteracao 3762,0.001856,0.0017,0.0016
3763,Iteracao 3763,0.002136,0.0019,0.002
3764,Iteracao 3764,0.018019,0.0167,0.0168
3765,Iteracao 3765,0.002104,0.002,0.0019
3766,Iteracao 3766,0.006668,0.0062,0.0062
3767,Iteracao 3767,0.004025,0.0037,0.0037
3768,Iteracao 3768,0.002234,0.0021,0.0021
3769,Iteracao 3769,0.019703,0.0183,0.0184
3770,Iteracao 3770,0.007779,0.0072,0.0073
3771,Iteracao 3771,0.001889,0.0017,0.0017
3772,Iteracao 3772,0.001619,0.0015,0.0014
3773,Iteracao 3773,0.012355,0.0116,0.0115
3774,Iteracao 3774,0.006593,0.0061,0.0061
3775,Iteracao 3775,0.006614,0.0061,0.0062
3776,Iteracao 3776,0.001867,0.0017,0.0017
3777,Iteracao 3777,0.004531,0.0042,0.0042
3778,Iteracao 3778,0.006679,0.0062,0.0062
3779,Iteracao 3779,0.019228,0.0179,0.0179
3780,Iteracao 3780,0.001586,0.0014,0.0014
3781,Iteracao 3781,0.008276,0.0077,0.0077
3782,Iteracao 3782,0.001769,0.0016,0.0016
3783,Iteracao 3783,0.001586,0.0014,0.0014
3784,Iteracao 3784,0.013046,0.0122,0.0121
3785,Iteracao 3785,0.004348,0.0032,0.0028
3786,Iteracao 3786,0.002633,0.0024,0.0024
3787,Iteracao 3787,0.011071,0.0104,0.0104
3788,Iteracao 3788,0.002773,0.0025,0.0025
3789,Iteracao 3789,0.006949,0.0065,0.0065
3790,Iteracao 3790,0.003895,0.0036,0.0036
3791,Iteracao 3791,0.001791,0.0016,0.0017
3792,Iteracao 3792,0.001802,0.0017,0.0016
3793,Iteracao 3793,0.001737,0.0016,0.0016
3794,Iteracao 3794,0.00164,0.0015,0.0015
3795,Iteracao 3795,0.002287,0.0021,0.0021
3796,Iteracao 3796,0.00164,0.0015,0.0014
3797,Iteracao 3797,0.007488,0.007,0.007
3798,Iteracao 3798,0.008017,0.0074,0.0075
3799,Iteracao 3799,0.006668,0.0062,0.0062
3800,Iteracao 3800,0.003097,0.0028,0.0029
3801,Iteracao 3801,0.002784,0.0026,0.0025
3802,Iteracao 3802,0.006927,0.0065,0.0065
3803,Iteracao 3803,0.001867,0.0017,0.0017
3804,Iteracao 3804,0.001629,0.0015,0.0015
3805,Iteracao 3805,0.001716,0.0016,0.0016
3806,Iteracao 3806,0.001715,0.0015,0.0016
3807,Iteracao 3807,0.007305,0.0068,0.0068
3808,Iteracao 3808,0.002686,0.0025,0.0024
3809,Iteracao 3809,0.006809,0.0064,0.0063
3810,Iteracao 3810,0.00191,0.0017,0.0017
3811,Iteracao 3811,0.005697,0.0053,0.0052
3812,Iteracao 3812,0.022929,0.0213,0.0213
3813,Iteracao 3813,0.01256,0.0117,0.0117
3814,Iteracao 3814,0.001651,0.0015,0.0015
3815,Iteracao 3815,0.00232,0.0021,0.0021
3816,Iteracao 3816,0.017664,0.0165,0.0164
3817,Iteracao 3817,0.001867,0.0018,0.0017
3818,Iteracao 3818,0.001845,0.0017,0.0017
3819,Iteracao 3819,0.002697,0.0025,0.0025
3820,Iteracao 3820,0.002676,0.0024,0.0025
3821,Iteracao 3821,0.00696,0.0064,0.0065
3822,Iteracao 3822,0.004586,0.0043,0.0042
3823,Iteracao 3823,0.002212,0.002,0.002
3824,Iteracao 3824,0.006614,0.0062,0.0062
3825,Iteracao 3825,0.006668,0.0062,0.0062
3826,Iteracao 3826,0.002309,0.0021,0.0021
3827,Iteracao 3827,0.001672,0.0015,0.0015
3828,Iteracao 3828,0.002482,0.0023,0.0023
3829,Iteracao 3829,0.006787,0.0063,0.0063
3830,Iteracao 3830,0.002287,0.0021,0.002
3831,Iteracao 3831,0.002935,0.0027,0.0026
3832,Iteracao 3832,0.002007,0.0019,0.0018
3833,Iteracao 3833,0.001586,0.0015,0.0015
3834,Iteracao 3834,0.008448,0.0078,0.0079
3835,Iteracao 3835,0.001629,0.0015,0.0015
3836,Iteracao 3836,0.006744,0.0063,0.0062
3837,Iteracao 3837,0.001737,0.0016,0.0016
3838,Iteracao 3838,0.001715,0.0016,0.0015
3839,Iteracao 3839,0.001802,0.0016,0.0017
3840,Iteracao 3840,0.006712,0.0063,0.0063
3841,Iteracao 3841,0.008125,0.0075,0.0076
3842,Iteracao 3842,0.001694,0.0015,0.0015
3843,Iteracao 3843,0.006841,0.0064,0.0063
3844,Iteracao 3844,0.00314,0.0029,0.0029
3845,Iteracao 3845,0.001672,0.0016,0.0015
3846,Iteracao 3846,0.007855,0.0073,0.0073
3847,Iteracao 3847,0.006917,0.0064,0.0064
3848,Iteracao 3848,0.001705,0.0015,0.0015
3849,Iteracao 3849,0.001769,0.0016,0.0016
3850,Iteracao 3850,0.001662,0.0015,0.0015
3851,Iteracao 3851,0.001651,0.0015,0.0015
3852,Iteracao 3852,0.006787,0.0063,0.0064
3853,Iteracao 3853,0.003442,0.0032,0.0031
3854,Iteracao 3854,0.001834,0.0016,0.0017
3855,Iteracao 3855,0.001909,0.0017,0.0018
3856,Iteracao 3856,0.001802,0.0017,0.0017
3857,Iteracao 3857,0.035132,0.0333,0.0336
3858,Iteracao 3858,0.007402,0.0069,0.0067
3859,Iteracao 3859,0.001888,0.0017,0.0017
3860,Iteracao 3860,0.00191,0.0018,0.0017
3861,Iteracao 3861,0.001715,0.0016,0.0016
3862,Iteracao 3862,0.00779,0.0073,0.0072
3863,Iteracao 3863,0.007175,0.0067,0.0066
3864,Iteracao 3864,0.002859,0.0026,0.0026
3865,Iteracao 3865,0.002827,0.0026,0.0026
3866,Iteracao 3866,0.011955,0.0111,0.0112
3867,Iteracao 3867,0.006636,0.0062,0.0062
3868,Iteracao 3868,0.002158,0.002,0.0019
3869,Iteracao 3869,0.00164,0.0015,0.0014
3870,Iteracao 3870,0.00205,0.0018,0.0018
3871,Iteracao 3871,0.002665,0.0025,0.0024
3872,Iteracao 3872,0.008082,0.0075,0.0075
3873,Iteracao 3873,0.001673,0.0015,0.0015
3874,Iteracao 3874,0.007175,0.0067,0.0067
3875,Iteracao 3875,0.001802,0.0016,0.0016
3876,Iteracao 3876,0.001716,0.0015,0.0015
3877,Iteracao 3877,0.002201,0.0021,0.002
3878,Iteracao 3878,0.001694,0.0015,0.0015
3879,Iteracao 3879,0.001586,0.0015,0.0015
3880,Iteracao 3880,0.00178,0.0017,0.0016
3881,Iteracao 3881,0.006798,0.0063,0.0064
3882,Iteracao 3882,0.006528,0.0061,0.006
3883,Iteracao 3883,0.001855,0.0017,0.0018
3884,Iteracao 3884,0.007585,0.007,0.0071
3885,Iteracao 3885,0.002287,0.0021,0.0021
3886,Iteracao 3886,0.001737,0.0016,0.0016
3887,Iteracao 3887,0.00178,0.0016,0.0016
3888,Iteracao 3888,0.00233,0.0021,0.0021
3889,Iteracao 3889,0.007219,0.0068,0.0067
3890,Iteracao 3890,0.002385,0.0022,0.0021
3891,Iteracao 3891,0.001618,0.0014,0.0014
3892,Iteracao 3892,0.006733,0.0063,0.0063
3893,Iteracao 3893,0.001964,0.0018,0.0018
3894,Iteracao 3894,0.001661,0.0016,0.0015
3895,Iteracao 3895,0.004337,0.004,0.004
3896,Iteracao 3896,0.012883,0.012,0.012
3897,Iteracao 3897,0.002503,0.0024,0.0023
3898,Iteracao 3898,0.002331,0.0022,0.0021
3899,Iteracao 3899,0.006895,0.0064,0.0065
3900,Iteracao 3900,0.002125,0.002,0.002
3901,Iteracao 3901,0.005654,0.0052,0.0052
3902,Iteracao 3902,0.018138,0.0169,0.0169
3903,Iteracao 3903,0.002266,0.002,0.0021
3904,Iteracao 3904,0.01748,0.0163,0.0163
3905,Iteracao 3905,0.00737,0.0068,0.0069
3906,Iteracao 3906,0.01721,0.016,0.0161
3907,Iteracao 3907,0.001683,0.0016,0.0016
3908,Iteracao 3908,0.011944,0.0111,0.0112
3909,Iteracao 3909,0.004089,0.0038,0.0037
3910,Iteracao 3910,0.019033,0.0177,0.0178
3911,Iteracao 3911,0.001813,0.0016,0.0016
3912,Iteracao 3912,0.013638,0.0127,0.0127
3913,Iteracao 3913,0.001748,0.0016,0.0016
3914,Iteracao 3914,0.001813,0.0016,0.0016
3915,Iteracao 3915,0.008179,0.0076,0.0076
3916,Iteracao 3916,0.017091,0.0159,0.0159
3917,Iteracao 3917,0.001607,0.0015,0.0014
3918,Iteracao 3918,0.002406,0.0022,0.0021
3919,Iteracao 3919,0.002763,0.0025,0.0025
3920,Iteracao 3920,0.001641,0.0015,0.0015
3921,Iteracao 3921,0.001543,0.0014,0.0014
3922,Iteracao 3922,0.004229,0.0039,0.0039
3923,Iteracao 3923,0.001802,0.0016,0.0016
3924,Iteracao 3924,0.001748,0.0016,0.0016
3925,Iteracao 3925,0.002018,0.0019,0.0018
3926,Iteracao 3926,0.001781,0.0016,0.0016
3927,Iteracao 3927,0.001866,0.0018,0.0017
3928,Iteracao 3928,0.001748,0.0016,0.0016
3929,Iteracao 3929,0.001737,0.0016,0.0016
3930,Iteracao 3930,0.001672,0.0016,0.0015
3931,Iteracao 3931,0.001651,0.0016,0.0015
3932,Iteracao 3932,0.001726,0.0016,0.0015
3933,Iteracao 3933,0.001684,0.0015,0.0015
3934,Iteracao 3934,0.001748,0.0016,0.0016
3935,Iteracao 3935,0.001737,0.0016,0.0015
3936,Iteracao 3936,0.003884,0.0036,0.0036
3937,Iteracao 3937,0.006798,0.0063,0.0063
3938,Iteracao 3938,0.017728,0.0165,0.0165
3939,Iteracao 3939,0.007737,0.0072,0.0072
3940,Iteracao 3940,0.006862,0.0064,0.0064
3941,Iteracao 3941,0.00164,0.0015,0.0015
3942,Iteracao 3942,0.006647,0.0062,0.0062
3943,Iteracao 3943,0.018397,0.0171,0.0172
3944,Iteracao 3944,0.001931,0.0018,0.0017
3945,Iteracao 3945,0.001619,0.0015,0.0015
3946,Iteracao 3946,0.002719,0.0024,0.0025
3947,Iteracao 3947,0.001963,0.0018,0.0017
3948,Iteracao 3948,0.010142,0.0094,0.0095
3949,Iteracao 3949,0.001802,0.0016,0.0017
3950,Iteracao 3950,0.001748,0.0016,0.0015
3951,Iteracao 3951,0.001748,0.0016,0.0015
3952,Iteracao 3952,0.002514,0.0023,0.0023
3953,Iteracao 3953,0.00164,0.0015,0.0015
3954,Iteracao 3954,0.003043,0.0028,0.0028
3955,Iteracao 3955,0.003636,0.0034,0.0033
3956,Iteracao 3956,0.006798,0.0063,0.0064
3957,Iteracao 3957,0.001672,0.0015,0.0014
3958,Iteracao 3958,0.001619,0.0014,0.0014
3959,Iteracao 3959,0.002503,0.0023,0.0022
3960,Iteracao 3960,0.001661,0.0015,0.0014
3961,Iteracao 3961,0.001619,0.0015,0.0014
3962,Iteracao 3962,0.005644,0.0052,0.0052
3963,Iteracao 3963,0.017782,0.0166,0.0166
3964,Iteracao 3964,0.001748,0.0016,0.0016
3965,Iteracao 3965,0.012743,0.0118,0.0119
3966,Iteracao 3966,0.00177,0.0016,0.0015
3967,Iteracao 3967,0.001986,0.0019,0.0018
3968,Iteracao 3968,0.00682,0.0064,0.0063
3969,Iteracao 3969,0.017717,0.0165,0.0165
3970,Iteracao 3970,0.002784,0.0026,0.0025
3971,Iteracao 3971,0.004672,0.0044,0.0043
3972,Iteracao 3972,0.018818,0.0175,0.0176
3973,Iteracao 3973,0.017394,0.0162,0.0162
3974,Iteracao 3974,0.002644,0.0024,0.0024
3975,Iteracao 3975,0.017545,0.0164,0.0163
3976,Iteracao 3976,0.007445,0.0069,0.007
3977,Iteracao 3977,0.004694,0.0043,0.0044
3978,Iteracao 3978,0.018591,0.0173,0.0174
3979,Iteracao 3979,0.017836,0.0166,0.0166
3980,Iteracao 3980,0.001867,0.0018,0.0017
3981,Iteracao 3981,0.013983,0.0122,0.0118
3982,Iteracao 3982,0.002417,0.0022,0.0022
3983,Iteracao 3983,0.017728,0.0165,0.0165
3984,Iteracao 3984,0.007175,0.0066,0.0067
3985,Iteracao 3985,0.007013,0.0065,0.0065
3986,Iteracao 3986,0.00355,0.0032,0.0033
3987,Iteracao 3987,0.001813,0.0017,0.0016
3988,Iteracao 3988,0.015139,0.0141,0.0141
3989,Iteracao 3989,0.001748,0.0016,0.0016
3990,Iteracao 3990,0.001737,0.0016,0.0016
3991,Iteracao 3991,0.003086,0.0029,0.0028
3992,Iteracao 3992,0.001597,0.0015,0.0015
3993,Iteracao 3993,0.001791,0.0017,0.0016
3994,Iteracao 3994,0.001522,0.0014,0.0014
3995,Iteracao 3995,0.001791,0.0016,0.0017
3996,Iteracao 3996,0.003021,0.0028,0.0028
3997,Iteracao 3997,0.001813,0.0017,0.0016
3998,Iteracao 3998,0.001543,0.0014,0.0013
3999,Iteracao 3999,0.003291,0.003,0.003
4000,Iteracao 4000,0.004359,0.0041,0.004
4001,Iteracao 4001,0.001737,0.0016,0.0016
4002,Iteracao 4002,0.017642,0.0164,0.0164
4003,Iteracao 4003,0.002341,0.0022,0.0021
4004,Iteracao 4004,0.001586,0.0014,0.0014
4005,Iteracao 4005,0.007553,0.007,0.0071
4006,Iteracao 4006,0.001942,0.0018,0.0018
4007,Iteracao 4007,0.013692,0.0127,0.0128
4008,Iteracao 4008,0.001824,0.0017,0.0016
4009,Iteracao 4009,0.002989,0.0028,0.0028
4010,Iteracao 4010,0.005665,0.0053,0.0052
4011,Iteracao 4011,0.018548,0.0173,0.0172
4012,Iteracao 4012,0.001855,0.0017,0.0017
4013,Iteracao 4013,0.002234,0.002,0.0021
4014,Iteracao 4014,0.017922,0.0167,0.0166
4015,Iteracao 4015,0.008039,0.0074,0.0075
4016,Iteracao 4016,0.017598,0.0164,0.0163
4017,Iteracao 4017,0.001489,0.0014,0.0013
4018,Iteracao 4018,0.012301,0.0115,0.0114
4019,Iteracao 4019,0.003852,0.0035,0.0035
4020,Iteracao 4020,0.001792,0.0017,0.0016
4021,Iteracao 4021,0.018473,0.0172,0.0172
4022,Iteracao 4022,0.006722,0.0063,0.0063
4023,Iteracao 4023,0.001802,0.0016,0.0016
4024,Iteracao 4024,0.00861,0.0081,0.008
4025,Iteracao 4025,0.001651,0.0015,0.0015
4026,Iteracao 4026,0.001651,0.0015,0.0015
4027,Iteracao 4027,0.013682,0.0127,0.0127
4028,Iteracao 4028,0.001834,0.0017,0.0016
4029,Iteracao 4029,0.003842,0.0036,0.0035
4030,Iteracao 4030,0.00764,0.0071,0.0072
4031,Iteracao 4031,0.003507,0.0032,0.0032
4032,Iteracao 4032,0.012948,0.0121,0.0121
4033,Iteracao 4033,0.002007,0.0018,0.0019
4034,Iteracao 4034,0.001942,0.0018,0.0017
4035,Iteracao 4035,0.002643,0.0024,0.0025
4036,Iteracao 4036,0.00711,0.0067,0.0066
4037,Iteracao 4037,0.002547,0.0024,0.0023
4038,Iteracao 4038,0.001845,0.0017,0.0016
4039,Iteracao 4039,0.002838,0.0027,0.0026
4040,Iteracao 4040,0.002783,0.0026,0.0025
4041,Iteracao 4041,0.001651,0.0015,0.0015
4042,Iteracao 4042,0.002514,0.0024,0.0023
4043,Iteracao 4043,0.00656,0.0061,0.0062
4044,Iteracao 4044,0.001543,0.0014,0.0014
4045,Iteracao 4045,0.00751,0.007,0.007
4046,Iteracao 4046,0.001748,0.0016,0.0015
4047,Iteracao 4047,0.002524,0.0023,0.0023
4048,Iteracao 4048,0.001521,0.0014,0.0013
4049,Iteracao 4049,0.008654,0.0081,0.0081
4050,Iteracao 4050,0.001586,0.0014,0.0014
4051,Iteracao 4051,0.001521,0.0013,0.0014
4052,Iteracao 4052,0.012689,0.0118,0.0118
4053,Iteracao 4053,0.001737,0.0016,0.0016
4054,Iteracao 4054,0.002601,0.0024,0.0023
4055,Iteracao 4055,0.001587,0.0015,0.0014
4056,Iteracao 4056,0.007845,0.0073,0.0074
4057,Iteracao 4057,0.001834,0.0017,0.0017
4058,Iteracao 4058,0.007618,0.0071,0.0071
4059,Iteracao 4059,0.001673,0.0015,0.0015
4060,Iteracao 4060,0.002406,0.0022,0.0022
4061,Iteracao 4061,0.001619,0.0014,0.0015
4062,Iteracao 4062,0.001489,0.0013,0.0013
4063,Iteracao 4063,0.001694,0.0015,0.0016
4064,Iteracao 4064,0.002028,0.0018,0.0018
4065,Iteracao 4065,0.006647,0.0062,0.0062
4066,Iteracao 4066,0.001705,0.0015,0.0016
4067,Iteracao 4067,0.006603,0.0061,0.0062
4068,Iteracao 4068,0.001845,0.0017,0.0017
4069,Iteracao 4069,0.001737,0.0016,0.0016
4070,Iteracao 4070,0.001511,0.0013,0.0013
4071,Iteracao 4071,0.001737,0.0016,0.0015
4072,Iteracao 4072,0.00669,0.0062,0.0062
4073,Iteracao 4073,0.001694,0.0016,0.0016
4074,Iteracao 4074,0.006895,0.0065,0.0064
4075,Iteracao 4075,0.001694,0.0016,0.0015
4076,Iteracao 4076,0.006679,0.0062,0.0063
4077,Iteracao 4077,0.002126,0.0019,0.002
4078,Iteracao 4078,0.00219,0.002,0.002
4079,Iteracao 4079,0.006786,0.0063,0.0063
4080,Iteracao 4080,0.006507,0.0061,0.006
4081,Iteracao 4081,0.002028,0.0018,0.0018
4082,Iteracao 4082,0.001489,0.0013,0.0014
4083,Iteracao 4083,0.006582,0.0061,0.0062
4084,Iteracao 4084,0.002298,0.0021,0.0021
4085,Iteracao 4085,0.001694,0.0016,0.0015
4086,Iteracao 4086,0.001651,0.0015,0.0015
4087,Iteracao 4087,0.006603,0.0061,0.0062
4088,Iteracao 4088,0.001651,0.0015,0.0015
4089,Iteracao 4089,0.001791,0.0016,0.0016
4090,Iteracao 4090,0.003011,0.0028,0.0027
4091,Iteracao 4091,0.012484,0.0116,0.0117
4092,Iteracao 4092,0.001704,0.0015,0.0016
4093,Iteracao 4093,0.007294,0.0068,0.0068
4094,Iteracao 4094,0.00642,0.0059,0.006
4095,Iteracao 4095,0.001564,0.0014,0.0014
4096,Iteracao 4096,0.006474,0.006,0.0061
4097,Iteracao 4097,0.002201,0.002,0.002
4098,Iteracao 4098,0.001737,0.0016,0.0015
4099,Iteracao 4099,0.002115,0.0019,0.0019
4100,Iteracao 4100,0.009182,0.0085,0.0086
4101,Iteracao 4101,0.017253,0.0161,0.016
4102,Iteracao 4102,0.006485,0.006,0.006
4103,Iteracao 4103,0.012312,0.0114,0.0115
4104,Iteracao 4104,0.001694,0.0016,0.0015
4105,Iteracao 4105,0.001802,0.0017,0.0017
4106,Iteracao 4106,0.016865,0.0157,0.0157
4107,Iteracao 4107,0.001489,0.0013,0.0013
4108,Iteracao 4108,0.00669,0.0062,0.0062
4109,Iteracao 4109,0.002514,0.0023,0.0022
4110,Iteracao 4110,0.009883,0.0092,0.0092
4111,Iteracao 4111,0.018418,0.0171,0.0171
4112,Iteracao 4112,0.007035,0.0065,0.0066
4113,Iteracao 4113,0.013002,0.0121,0.0122
4114,Iteracao 4114,0.002309,0.0021,0.0021
4115,Iteracao 4115,0.041196,0.0389,0.0392
4116,Iteracao 4116,0.006862,0.0064,0.0063
4117,Iteracao 4117,0.002082,0.0019,0.0019
